tis1099_subdistrict_code,parent_district_tis1099_code,parent_province_tis1099_code,name_en,name_th,centroid_lat,centroid_lon,postal_code
140201,1402,14,Tha Ruea,ท่าเรือ,14.56683,100.71989,13130
140202,1402,14,Champa,จำปา,14.55152,100.74274,13130
140203,1402,14,Tha Luang,ท่าหลวง,14.54766,100.76928,13130
140204,1402,14,Ban Rom,บ้านร่อม,14.57411,100.68221,13130
140205,1402,14,Sala Loi,ศาลาลอย,14.534,100.70271,13130
140206,1402,14,Wang Daeng,วังแดง,14.54335,100.65389,13130
140207,1402,14,Pho En,โพธิ์เอน,14.52225,100.68324,13130
140208,1402,14,Pak Tha,ปากท่า,14.50774,100.68352,13130
140209,1402,14,Nong Khanak,หนองขนาก,14.51406,100.73995,13130
140210,1402,14,Tha Chao Sanuk,ท่าเจ้าสนุก,14.54775,100.71614,13130
140301,1403,14,Nakhon Luang,นครหลวง,14.47253,100.62408,13260
140302,1403,14,Tha Chang,ท่าช้าง,14.51928,100.64534,13260
140303,1403,14,Bo Phong,บ่อโพง,14.40597,100.60048,13260
140304,1403,14,Ban Chung,บ้านชุ้ง,14.45884,100.65409,13260
140305,1403,14,Pak Chan,ปากจั่น,14.44087,100.61238,13260
140306,1403,14,Bang Rakam,บางระกำ,14.46555,100.59135,13260
140307,1403,14,Bang Phrakhru,บางพระครู,14.48997,100.60397,13260
140308,1403,14,Mae La,แม่ลา,14.5027,100.61185,13260
140309,1403,14,Nong Pling,หนองปลิง,14.42344,100.64077,13260
140310,1403,14,Khlong Sakae,คลองสะแก,14.42124,100.60748,13260
140311,1403,14,Sam Thai,สามไถ,14.49079,100.67391,13260
140312,1403,14,Phra Non,พระนอน,14.51163,100.62867,13260
140401,1404,14,Bang Sai,บางไทร,14.1912,100.48587,13190
140402,1404,14,Bang Phli,บางพลี,14.20876,100.46686,13190
140403,1404,14,Sanam Chai,สนามชัย,14.21124,100.51564,13190
140404,1404,14,Ban Paeng,บ้านแป้ง,14.22872,100.50545,13190
140405,1404,14,Na Mai,หน้าไม้,14.31579,100.46159,13190
140406,1404,14,Bang Yitho,บางยี่โท,14.30011,100.44565,13190
140407,1404,14,Khae Ok,แคออก,14.30472,100.47281,13190
140408,1404,14,Khae Tok,แคตก,14.28065,100.47288,13190
140409,1404,14,Chang Lek,ช่างเหล็ก,14.27507,100.45018,13190
140410,1404,14,Krachaeng,กระแชง,14.27708,100.50587,13190
140411,1404,14,Ban Klueng,บ้านกลึง,14.3065,100.50093,13190
140412,1404,14,Chang Noi,ช้างน้อย,14.25047,100.5045,13190
140413,1404,14,Ho Mok,ห่อหมก,14.25605,100.46489,13190
140414,1404,14,Phai Phra,ไผ่พระ,14.22236,100.43246,13190
140415,1404,14,Kok Kaeo Burapha,กกแก้วบูรพา,14.19015,100.43742,13190
140416,1404,14,Mai Tra,ไม้ตรา,14.16385,100.47115,13190
140417,1404,14,Ban Ma,บ้านม้า,14.14219,100.48413,13190
140418,1404,14,Ban Ko,บ้านเกาะ,14.23629,100.46068,13190
140419,1404,14,Ratchakhram,ราชคราม,14.185,100.51926,13290
140420,1404,14,Chang Yai,ช้างใหญ่,14.16362,100.52058,13290
140421,1404,14,Po Tang,โพแตง,14.14013,100.53487,13290
140422,1404,14,Chiang Rak Noi,เชียงรากน้อย,14.12845,100.55865,13290
140423,1404,14,Khok Chang,โคกช้าง,14.1255,100.49283,13190
140501,1405,14,Bang Ban,บางบาล,14.40987,100.46303,13250
140502,1405,14,Wat Yom,วัดยม,14.38888,100.4764,13250
140503,1405,14,Sai Noi,ไทรน้อย,14.4094,100.48756,13250
140504,1405,14,Saphan Thai,สะพานไทย,14.36156,100.48395,13250
140505,1405,14,Mahaphram,มหาพราหมณ์,14.36328,100.50345,13250
140506,1405,14,Kop Chao,กบเจา,14.36341,100.46523,13250
140507,1405,14,Ban Khlang,บ้านคลัง,14.3481,100.45456,13250
140508,1405,14,Phra Khao,พระขาว,14.33208,100.48006,13250
140509,1405,14,Namtao,น้ำเต้า,14.33463,100.43893,13250
140510,1405,14,Thang Chang,ทางช้าง,14.37178,100.43657,13250
140511,1405,14,Wat Taku,วัดตะกู,14.38672,100.4324,13250
140512,1405,14,Bang Luang,บางหลวง,14.40284,100.43294,13250
140513,1405,14,Bang Luang Dot,บางหลวงโดด,14.41712,100.43136,13250
140514,1405,14,Bang Hak,บางหัก,14.43398,100.43179,13250
140515,1405,14,Bang Chani,บางชะนี,14.42995,100.46256,13250
140516,1405,14,Ban Kum,บ้านกุ่ม,14.43539,100.49297,13250
140601,1406,14,Ban Len,บ้านเลน,14.23482,100.59037,13160
140602,1406,14,Chiang Rak Noi,เชียงรากน้อย,14.15913,100.59394,13180
140603,1406,14,Ban Pho,บ้านโพ,14.2719,100.58829,13160
140604,1406,14,Ban Krot,บ้านกรด,14.30577,100.60497,13160
140605,1406,14,Bang Krasan,บางกระสั้น,14.1824,100.55943,13160
140606,1406,14,Khlong Chik,คลองจิก,14.21608,100.61141,13160
140607,1406,14,Ban Wa,บ้านหว้า,14.25919,100.61899,13160
140608,1406,14,Wat Yom,วัดยม,14.25506,100.55692,13160
140609,1406,14,Bang Pradaeng,บางประแดง,14.28646,100.54645,13160
140610,1406,14,Sam Ruean,สามเรือน,14.29069,100.64922,13160
140611,1406,14,Ko Koet,เกาะเกิด,14.20878,100.54259,13160
140612,1406,14,Ban Phlap,บ้านพลับ,14.22032,100.55395,13160
140613,1406,14,Ban Paeng,บ้านแป้ง,14.23749,100.5533,13160
140614,1406,14,Khung Lan,คุ้งลาน,14.29874,100.6228,13160
140615,1406,14,Taling Chan,ตลิ่งชัน,14.26453,100.63385,13160
140616,1406,14,Ban Sang,บ้านสร้าง,14.29237,100.67226,13170
140617,1406,14,Talat Kriap,ตลาดเกรียบ,14.26922,100.55037,13160
140618,1406,14,Khanon Luang,ขนอนหลวง,14.29663,100.57596,13160
140701,1407,14,Bang Pahan,บางปะหัน,14.45779,100.55868,13220
140702,1407,14,Khayai,ขยาย,14.41387,100.56454,13220
140703,1407,14,Bang Duea,บางเดื่อ,14.4354,100.57693,13220
140704,1407,14,Sao Thong,เสาธง,14.4882,100.56067,13220
140705,1407,14,Thang Klang,ทางกลาง,14.51231,100.5454,13220
140706,1407,14,Bang Phloeng,บางเพลิง,14.49885,100.57833,13220
140707,1407,14,Han Sang,หันสัง,14.51287,100.51502,13220
140708,1407,14,Bang Nang Ra,บางนางร้า,14.47471,100.5323,13220
140709,1407,14,Tanim,ตานิม,14.49328,100.53206,13220
140710,1407,14,Thap Nam,ทับน้ำ,14.47219,100.50347,13220
140711,1407,14,Ban Ma,บ้านม้า,14.49018,100.51141,13220
140712,1407,14,Khwan Mueang,ขวัญเมือง,14.44615,100.5406,13220
140713,1407,14,Ban Li,บ้านลี่,14.44619,100.52333,13220
140714,1407,14,Pho Sam Ton,โพธิ์สามต้น,14.4211,100.54693,13220
140715,1407,14,Phut Lao,พุทเลา,14.41563,100.52297,13220
140716,1407,14,Tan En,ตาลเอน,14.52247,100.56379,13220
140717,1407,14,Ban Khlo,บ้านขล้อ,14.53118,100.58669,13220
140801,1408,14,Phak Hai,ผักไห่,14.46205,100.38025,13120
140802,1408,14,Ammarit,อมฤต,14.47299,100.35789,13120
140803,1408,14,Ban Khae,บ้านแค,14.48893,100.40621,13120
140804,1408,14,Lat Nam Khem,ลาดน้ำเค็ม,14.48179,100.39302,13120
140805,1408,14,Ta Lan,ตาลาน,14.44519,100.37604,13120
140806,1408,14,Tha Din Daeng,ท่าดินแดง,14.41673,100.38653,13120
140807,1408,14,Don Lan,ดอนลาน,14.43033,100.28044,13280
140808,1408,14,Na Khu,นาคู,14.46806,100.27379,13280
140809,1408,14,Ku Di,กุฎี,14.43733,100.40864,13120
140810,1408,14,Lam Takhian,ลำตะเคียน,14.41925,100.31829,13280
140811,1408,14,Khok Chang,โคกช้าง,14.49903,100.38927,13120
140812,1408,14,Chakkarat,จักราช,14.4454,100.32784,13280
140813,1408,14,Nong Nam Yai,หนองน้ำใหญ่,14.47424,100.32079,13280
140814,1408,14,Lat Chit,ลาดชิด,14.42128,100.35852,13120
140815,1408,14,Na Khok,หน้าโคก,14.48837,100.36297,13120
140816,1408,14,Ban Yai,บ้านใหญ่,14.43575,100.38406,13120
140901,1409,14,Phachi,ภาชี,14.44243,100.72543,13140
140902,1409,14,Khok Muang,โคกม่วง,14.41863,100.735,13140
140903,1409,14,Rasom,ระโสม,14.39042,100.76969,13140
140904,1409,14,Nong Nam Sai,หนองน้ำใส,14.45487,100.75695,13140
140905,1409,14,Don Ya Nang,ดอนหญ้านาง,14.48318,100.74214,13140
140906,1409,14,Phai Lom,ไผ่ล้อม,14.47166,100.70478,13140
140907,1409,14,Krachio,กระจิว,14.42301,100.69429,13140
140908,1409,14,Phra Kaeo,พระแก้ว,14.4359,100.67534,13140
141001,1410,14,Lat Bua Luang,ลาดบัวหลวง,14.19183,100.32268,13230
141002,1410,14,Lak Chai,หลักชัย,14.19233,100.26115,13230
141003,1410,14,Sam Mueang,สามเมือง,14.14537,100.3154,13230
141004,1410,14,Phraya Banlue,พระยาบันลือ,14.15988,100.39215,13230
141005,1410,14,Singhanat,สิงหนาท,14.13377,100.42566,13230
141006,1410,14,Khu Salot,คู้สลอด,14.19122,100.38919,13230
141007,1410,14,Khlong Phraya Banlue,คลองพระยาบันลือ,14.13337,100.36943,13230
141101,1411,14,Lam Ta Sao,ลำตาเสา,14.27541,100.709,13170
141102,1411,14,Bo Ta Lo,บ่อตาโล่,14.2468,100.67582,13170
141103,1411,14,Wang Noi,วังน้อย,14.19989,100.69729,13170
141104,1411,14,Lam Sai,ลำไทร,14.21381,100.66722,13170
141105,1411,14,Sanap Thuep,สนับทึบ,14.29566,100.80356,13170
141106,1411,14,Phayom,พยอม,14.17073,100.64141,13170
141107,1411,14,Han Taphao,หันตะเภา,14.29398,100.75924,13170
141108,1411,14,Wang Chula,วังจุฬา,14.22688,100.7539,13170
141109,1411,14,Khao Ngam,ข้าวงาม,14.2485,100.7992,13170
141110,1411,14,Chamaep,ชะแมบ,14.26306,100.76068,13170
141201,1412,14,Sena,เสนา,14.3266,100.40067,13110
141202,1412,14,Ban Phaen,บ้านแพน,14.34236,100.41949,13110
141203,1412,14,Chao Chet,เจ้าเจ็ด,14.3064,100.38167,13110
141204,1412,14,Sam Ko,สามกอ,14.30448,100.39929,13110
141205,1412,14,Bang Nom Kho,บางนมโค,14.29464,100.42393,13110
141206,1412,14,Hua Wiang,หัวเวียง,14.37236,100.39874,13110
141207,1412,14,Man Wichai,มารวิชัย,14.23913,100.37448,13110
141208,1412,14,Ban Pho,บ้านโพธิ์,14.35039,100.39613,13110
141209,1412,14,Rang Chorakhe,รางจรเข้,14.34681,100.36535,13110
141210,1412,14,Ban Krathum,บ้านกระทุ่ม,14.39329,100.39255,13110
141211,1412,14,Ban Thaeo,บ้านแถว,14.29775,100.34943,13110
141212,1412,14,Chai Na,ชายนา,14.25934,100.35092,13110
141213,1412,14,Sam Tum,สามตุ่ม,14.24351,100.4084,13110
141214,1412,14,Lat Nga,ลาดงา,14.37661,100.3613,13110
141215,1412,14,Don Thong,ดอนทอง,14.24185,100.30608,13110
141216,1412,14,Ban Luang,บ้านหลวง,14.27547,100.40135,13110
141217,1412,14,Chao Sadet,เจ้าเสด็จ,14.32845,100.36613,13110
141301,1413,14,Bang Sai,บางซ้าย,14.31859,100.28479,13270
141302,1413,14,Kaeo Fa,แก้วฟ้า,14.31395,100.32613,13270
141303,1413,14,Tao Lao,เต่าเล่า,14.34297,100.31911,13270
141304,1413,14,Plai Klat,ปลายกลัด,14.38159,100.31092,13270
141305,1413,14,Thep Mongkhon,เทพมงคล,14.23831,100.2592,13270
141306,1413,14,Wang Phatthana,วังพัฒนา,14.28065,100.28992,13270
141401,1414,14,Khan Ham,คานหาม,14.335,100.64028,13210
141402,1414,14,Ban Chang,บ้านช้าง,14.32149,100.68114,13210
141403,1414,14,Sam Bandit,สามบัณฑิต,14.34931,100.72359,13210
141404,1414,14,Ban Hip,บ้านหีบ,14.37568,100.71649,13210
141405,1414,14,Nong Mai Sung,หนองไม้ซุง,14.378,100.75406,13210
141406,1414,14,Uthai,อุทัย,14.35973,100.66562,13210
141407,1414,14,Sena,เสนา,14.39737,100.68342,13210
141408,1414,14,Nong Nam Som,หนองน้ำส้ม,14.32036,100.71329,13210
141409,1414,14,Pho Sao Han,โพสาวหาญ,14.33127,100.75753,13210
141410,1414,14,Thanu,ธนู,14.35292,100.62331,13210
141411,1414,14,Khao Mao,ข้าวเม่า,14.38371,100.63345,13210
141501,1415,14,Hua Phai,หัวไผ่,14.53358,100.52462,13150
141502,1415,14,Kathum,กะทุ่ม,14.54705,100.56362,13150
141503,1415,14,Maharat,มหาราช,14.54791,100.53119,13150
141504,1415,14,Namtao,น้ำเต้า,14.56293,100.54584,13150
141505,1415,14,Bang Na,บางนา,14.57337,100.5765,13150
141506,1415,14,Rong Chang,โรงช้าง,14.60312,100.56155,13150
141507,1415,14,Chao Pluk,เจ้าปลุก,14.58066,100.54179,13150
141508,1415,14,Phit Phian,พิตเพียน,14.60942,100.54081,13150
141509,1415,14,Ban Na,บ้านนา,14.60743,100.51105,13150
141510,1415,14,Ban Khwang,บ้านขวาง,14.57385,100.51373,13150
141511,1415,14,Tha To,ท่าตอ,14.56189,100.49376,13150
141512,1415,14,Ban Mai,บ้านใหม่,14.53332,100.5008,13150
141601,1416,14,Ban Phraek,บ้านแพรก,14.64653,100.57496,13240
141602,1416,14,Ban Mai,บ้านใหม่,14.65478,100.58644,13240
141603,1416,14,Sam Phaniang,สำพะเนียง,14.63199,100.56527,13240
141604,1416,14,Khlong Noi,คลองน้อย,14.64413,100.54272,13240
141605,1416,14,Song Hong,สองห้อง,14.65031,100.51665,13240
150101,1501,15,Talat Luang,ตลาดหลวง,14.58644,100.45807,14000
150102,1501,15,Bang Kaeo,บางแก้ว,14.58923,100.45369,14000
150103,1501,15,Sala Daeng,ศาลาแดง,14.59842,100.43334,14000
150104,1501,15,Pa Ngio,ป่างิ้ว,14.61445,100.41399,14000
150105,1501,15,Ban Hae,บ้านแห,14.56926,100.44047,14000
150106,1501,15,Talat Kruat,ตลาดกรวด,14.61259,100.46919,14000
150107,1501,15,Mahatthai,มหาดไทย,14.57301,100.40173,14000
150108,1501,15,Ban It,บ้านอิฐ,14.58335,100.4764,14000
150109,1501,15,Hua Phai,หัวไผ่,14.54814,100.47841,14000
150110,1501,15,Champa Lo,จำปาหล่อ,14.53921,100.43469,14000
150111,1501,15,Pho Sa,โพสะ,14.55791,100.45807,14000
150112,1501,15,Ban Ri,บ้านรี,14.60871,100.48687,14000
150113,1501,15,Khlong Wua,คลองวัว,14.56793,100.42104,14000
150114,1501,15,Yan Sue,ย่านซื่อ,14.61492,100.45079,14000
150201,1502,15,Chorakhe Rong,จรเข้ร้อง,14.65945,100.48176,14140
150202,1502,15,Chaiyaphum,ไชยภูมิ,14.71065,100.45407,14140
150203,1502,15,Chaiyarit,ชัยฤทธิ์,14.63688,100.48574,14140
150204,1502,15,Thewarat,เทวราช,14.64381,100.44845,14140
150205,1502,15,Ratsathit,ราชสถิตย์,14.67326,100.44618,14140
150206,1502,15,Chaiyo,ไชโย,14.70627,100.43515,14140
150207,1502,15,Lak Fa,หลักฟ้า,14.69046,100.47231,14140
150208,1502,15,Chawai,ชะไว,14.67795,100.47719,14140
150209,1502,15,Tri Narong,ตรีณรงค์,14.68128,100.49479,14140
150301,1503,15,Bang Pla Kot,บางปลากด,14.50911,100.46119,14130
150302,1503,15,Pa Mok,ป่าโมก,14.49916,100.44814,14130
150303,1503,15,Sai Thong,สายทอง,14.51351,100.4819,14130
150304,1503,15,Rong Chang,โรงช้าง,14.48552,100.47448,14130
150305,1503,15,Bang Sadet,บางเสด็จ,14.46181,100.47463,14130
150306,1503,15,Norasing,นรสิงห์,14.52358,100.42744,14130
150307,1503,15,Ekkarat,เอกราช,14.49238,100.42416,14130
150308,1503,15,Phong Pheng,โผงเผง,14.45419,100.44308,14130
150401,1504,15,Ang Kaeo,อ่างแก้ว,14.66509,100.39066,14120
150402,1504,15,Inthapramun,อินทประมูล,14.65213,100.42425,14120
150403,1504,15,Bang Phlap,บางพลับ,14.64085,100.40587,14120
150404,1504,15,Nong Mae Kai,หนองแม่ไก่,14.70188,100.33284,14120
150405,1504,15,Ram Masak,รำมะสัก,14.69045,100.24723,14120
150406,1504,15,Bang Rakam,บางระกำ,14.6988,100.4212,14120
150407,1504,15,Pho Rang Nok,โพธิ์รังนก,14.61557,100.38299,14120
