tis1099_district_code,parent_province_tis1099_code,name_en,name_th,centroid_lat,centroid_lon,area_km2,bbox_minlat,bbox_minlon,bbox_maxlat,bbox_maxlon,num_tambon,postal_code_prefixes,notes
3025,30,Wang Nam Khiao,วังน้ำเขียว,14.43383,101.86993,1068.8,14.22782,101.62279,14.64426,102.06602,5,3015|3037,
3026,30,Thepharak,เทพารักษ์,15.28667,101.50601,390.0,15.20186,101.38202,15.40236,101.63205,4,3021,
3027,30,Mueang Yang,เมืองยาง,15.44541,102.87848,265.0,15.38108,102.75444,15.52145,103.01007,4,3027,
3028,30,Phra Thong Kham,พระทองคำ,15.35107,101.98928,375.9,15.22376,101.8785,15.45822,102.11062,5,3022,
3029,30,Lamtaman Chai,ลำทะเมนชัย,15.28959,102.90793,269.7,15.16593,102.84478,15.40538,102.97447,4,3027,
3030,30,Bua Lai,บัวลาย,15.67598,102.51701,143.1,15.61073,102.42069,15.71665,102.60282,4,3012,
3031,30,Sida,สีดา,15.57303,102.54357,177.6,15.46544,102.46031,15.66979,102.60826,5,3043,
3032,30,Chaloem Phra Kiet,เฉลิมพระเกียรติ,14.98112,102.29554,286.6,14.86734,102.21074,15.12001,102.39316,5,3000|3023,
3101,31,Mueang Buri Ram,เมืองบุรีรัมย์,14.94143,103.06054,837.3,14.75343,102.91306,15.13788,103.21063,19,3100,
3102,31,Khu Mueang,คูเมือง,15.27577,103.03874,433.7,15.11231,102.9551,15.43651,103.13448,7,3119,
3103,31,Krasang,กระสัง,14.94868,103.3234,610.4,14.76666,103.19154,15.11559,103.44801,11,3116,
3104,31,Nang Rong,นางรอง,14.63531,102.76252,721.8,14.46113,102.60335,14.79471,102.9617,15,3111,
3105,31,Nong Ki,หนองกี่,14.72249,102.5594,495.5,14.5648,102.4579,14.85982,102.72829,10,3121,
3106,31,Lahan Sai,ละหานทราย,14.33667,102.88461,702.5,14.17019,102.74857,14.49119,103.03802,6,3117,
3107,31,Prakhon Chai,ประโคนชัย,14.61773,103.06221,832.7,14.43006,102.95073,14.83745,103.25662,16,3114,
3108,31,Ban Kruat,บ้านกรวด,14.39444,103.11263,576.1,14.25062,102.96916,14.58057,103.24576,9,3118,
3109,31,Phutthaisong,พุทไธสง,15.53674,102.99286,362.2,15.4328,102.83821,15.66678,103.1114,7,3112,
3110,31,Lam Plai Mat,ลำปลายมาศ,15.01597,102.86873,802.5,14.83607,102.69661,15.2068,103.02026,16,3113,
3111,31,Satuek,สตึก,15.21999,103.31898,636.1,15.09951,103.15558,15.34551,103.50544,12,3115,
3112,31,Pakham,ปะคำ,14.40693,102.66662,348.1,14.29917,102.56294,14.49646,102.76705,5,3122,
3113,31,Na Pho,นาโพธิ์,15.69662,102.94355,205.7,15.60282,102.87747,15.79583,103.01289,5,3123,
3114,31,Nong Hong,หนองหงส์,14.87196,102.65627,303.8,14.80176,102.54579,14.94688,102.80608,7,3124,
3115,31,Phlapphla Chai,พลับพลาชัย,14.73041,103.16859,254.0,14.62422,103.0853,14.82216,103.26629,5,3125,
3116,31,Huai Rat,ห้วยราช,15.00195,103.22536,173.5,14.90078,103.1477,15.11103,103.32588,8,3100,
3117,31,Non Din Daeng,โนนสุวรรณ,14.55736,102.57711,193.8,14.49409,102.48135,14.63541,102.64588,4,3111,
3118,31,Chamni,ชำนิ,14.7872,102.8332,242.3,14.71294,102.69473,14.85089,102.9331,6,3111,
3119,31,Ban Mai Chaiyaphot,บ้านใหม่ไชยพจน์,15.5755,102.84422,152.6,15.51083,102.77659,15.63674,102.91682,5,3112,
3120,31,Non Din Daeng,โนนดินแดง,14.22537,102.68321,536.8,14.13004,102.43453,14.37739,102.82076,3,3126,
3121,31,Ban Dan,บ้านด่าน,15.12106,103.18249,168.7,15.0384,103.12904,15.23964,103.25498,4,3100,
3122,31,Khaen Dong,แคนดง,15.3104,103.12969,227.5,15.23661,103.0321,15.40939,103.23533,4,3115,
3123,31,Chaloem Phra Kiet,เฉลิมพระเกียรติ,14.56705,102.8947,250.7,14.47908,102.80415,14.68249,102.95334,5,3111|3117,
3201,32,Mueang Surin,เมืองสุรินทร์,14.88801,103.51089,1080.2,14.68623,103.27913,15.14144,103.68996,21,3200,
3202,32,Chumphon Buri,ชุมพลบุรี,15.38088,103.36539,648.4,15.29175,103.10013,15.48128,103.59246,9,3219,
3203,32,Tha Tum,ท่าตูม,15.30561,103.63993,737.0,15.15269,103.43366,15.46743,103.8284,10,3212,
3204,32,Chom Phra,จอมพระ,15.13706,103.58411,285.9,15.04571,103.42529,15.20511,103.71916,9,3218,
3205,32,Prasat,ปราสาท,14.62624,103.40946,1029.0,14.48325,103.21071,14.77534,103.62958,18,3214,
3206,32,Kap Choeng,กาบเชิง,14.46734,103.56935,581.2,14.36533,103.38747,14.57126,103.75871,6,3221,
3207,32,Rattanaburi,รัตนบุรี,15.33819,103.89763,590.8,15.20246,103.75923,15.46596,104.06399,12,3213,
3208,32,Sanom,สนม,15.17483,103.77878,185.5,15.10802,103.69951,15.29476,103.86517,7,3216,
3209,32,Sikhoraphum,ศีขรภูมิ,14.95338,103.77724,774.8,14.76932,103.66143,15.12703,103.92813,15,3211,
3210,32,Sangkha,สังขะ,14.56688,103.83059,972.4,14.33666,103.62234,14.74858,104.05104,12,3215,
3211,32,Lamduan,ลำดวน,14.71369,103.68566,223.5,14.62865,103.60175,14.80417,103.76903,5,3222,
3212,32,Samrong Thap,สำโรงทาบ,15.05005,103.94142,292.5,14.90338,103.84944,15.16149,104.02039,10,3217,
3213,32,Buachet,บัวเชด,14.47923,103.97583,472.9,14.33666,103.88342,14.63838,104.05727,6,3223,
3214,32,Phanom Dong Rak,พนมดงรัก,14.42298,103.30853,295.4,14.32671,103.2114,14.5399,103.40983,4,3214,
3215,32,Si Narong,ศรีณรงค์,14.78147,103.8816,306.9,14.68745,103.75924,14.89952,104.00414,5,3215,
3216,32,Khwao Sinarin,เขวาสินรินทร์,15.01274,103.61229,140.7,14.94777,103.53861,15.0881,103.67175,5,3200,
3217,32,Non Narai,โนนนารายณ์,15.19939,103.90713,192.0,15.1105,103.84079,15.28861,103.98433,5,3213,
3301,33,Mueang Si Sa Ket,เมืองศรีสะเกษ,15.08636,104.3458,539.4,14.96296,104.21769,15.24763,104.47485,18,3300,
3302,33,Yang Chum Noi,ยางชุมน้อย,15.2411,104.38545,234.0,15.15071,104.29021,15.34188,104.48281,7,3319,
3303,33,Kanthararom,กันทรารมย์,15.13274,104.57228,751.0,14.97007,104.43172,15.28206,104.7142,16,3313,
3304,33,Kantharalak,กันทรลักษ์,14.5735,104.67075,1378.0,14.35643,104.4885,14.78861,104.90711,20,3311,
3305,33,Khukhan,ขุขันธ์,14.72659,104.19156,804.6,14.50171,103.99939,14.89996,104.31334,22,3314,
3306,33,Phrai Bueng,ไพรบึง,14.76622,104.35035,233.8,14.64845,104.2934,14.88732,104.4147,6,3318,
3307,33,Prang Ku,ปรางค์กู่,14.85602,104.03597,392.7,14.74785,103.90336,14.94472,104.13757,10,3317,
3308,33,Khun Han,ขุนหาญ,14.5385,104.41194,937.2,14.3469,104.25568,14.74987,104.54251,12,3315,
3309,33,Rasi Salai,ราษีไศล,15.34836,104.18226,511.2,15.22651,103.989,15.47241,104.34549,13,3316,
3310,33,Uthumphon Phisai,อุทุมพรพิสัย,15.12793,104.16204,457.4,14.9382,104.05175,15.28185,104.26827,19,3312,
3311,33,Bueng Bun,บึงบูรพ์,15.30461,104.06558,41.6,15.27643,104.01524,15.34951,104.1144,2,3322,
3312,33,Huai Thap Than,ห้วยทับทัน,15.02047,104.04179,206.7,14.93772,103.95601,15.13729,104.0962,6,3321,
3313,33,Non Khun,โนนคูณ,14.91,104.69357,261.7,14.81034,104.59115,15.02185,104.81448,5,3325,
3314,33,Si Rattana,ศรีรัตนะ,14.80862,104.48834,221.8,14.73607,104.39939,14.88708,104.60569,7,3324,
3315,33,Nam Kliang,น้ำเกลี้ยง,14.92209,104.52628,264.5,14.81698,104.42457,15.0087,104.62301,6,3313,
3316,33,Wang Hin,วังหิน,14.95692,104.2121,250.7,14.88715,104.11621,15.05157,104.30075,8,3327,
3317,33,Phu Sing,ภูสิงห์,14.48875,104.14704,662.4,14.34344,104.03242,14.63062,104.27679,7,3314,
3318,33,Mueang Chan,เมืองจันทร์,15.18073,104.02324,97.1,15.13182,103.97347,15.25221,104.09392,3,3312,
3319,33,Benchalak,เบญจลักษ์,14.79234,104.71567,264.7,14.70567,104.58489,14.86788,104.83797,5,3311,
3320,33,Phayu,พยุห์,14.91005,104.37445,186.5,14.83119,104.30058,14.97749,104.44621,5,3323,
3321,33,Pho Si Suwan,โพธิ์ศรีสุวรรณ,15.23894,104.06631,107.4,15.16317,103.99683,15.28955,104.12783,5,3312,
3322,33,Sila Lat,ศิลาลาด,15.48522,104.097,140.0,15.41243,104.02038,15.56313,104.17112,4,3316,
3401,34,Mueang Ubon Ratchathani,เมืองอุบลราชธานี,15.29856,104.83978,562.3,15.1826,104.68686,15.41411,105.03358,12,3400,
3402,34,Si Mueang Mai,ศรีเมืองใหม่,15.56313,105.35913,1032.0,15.37093,105.19134,15.75034,105.63218,11,3425,
3403,34,Khong Chiam,โขงเจียม,15.44475,105.49803,634.2,15.2582,105.3445,15.66704,105.63218,5,3422,
3404,34,Khueang Nai,เขื่องใน,15.40262,104.53814,863.2,15.22525,104.3723,15.56393,104.70871,18,3415|3432,
3405,34,Khemarat,เขมราฐ,15.97189,105.14635,548.3,15.80103,105.0042,16.09815,105.40895,9,3417,
3407,34,Det Udom,เดชอุดม,14.84769,105.08052,1331.6,14.61799,104.79761,15.03949,105.29673,16,3416,
3408,34,Na Chaluai,นาจะหลวย,14.55889,105.23071,572.6,14.36556,105.11703,14.73236,105.32492,6,3428,
3409,34,Nam Yuen,น้ำยืน,14.44419,105.06637,1046.5,14.23716,104.88581,14.66894,105.28375,7,3426,
3410,34,Boontharik,บุณฑริก,14.70386,105.40503,1427.7,14.3935,105.25352,14.95393,105.57997,8,3423,
3411,34,Trakan Phuet Phon,ตระการพืชผล,15.61278,105.06337,1013.3,15.42094,104.88754,15.77385,105.25111,23,3413,
3412,34,Kut Khaopun,กุดข้าวปุ้น,15.81507,105.04205,325.1,15.72714,104.90739,15.93715,105.16528,5,3427,
3414,34,Muang Sam Sip,ม่วงสามสิบ,15.52083,104.72152,663.1,15.36455,104.56611,15.68701,104.86981,14,3414,
3415,34,Warin Chamrap,วารินชำราบ,15.12022,104.85878,593.4,14.94231,104.68617,15.24195,104.99211,16,3419|3431,
3419,34,Phibun Mangsahan,พิบูลมังสาหาร,15.14915,105.24116,978.2,14.9407,105.06046,15.37105,105.38503,14,3411,
3420,34,Tan Sum,ตาลสุม,15.38963,105.15239,277.3,15.30668,105.04345,15.4864,105.26119,6,3433,
3421,34,Pho Sai,โพธิ์ไทร,15.76907,105.33739,546.9,15.63558,105.16244,15.89349,105.54583,6,3434,
3422,34,Samrong,สำโรง,14.9845,104.78618,392.3,14.83455,104.67199,15.08248,104.9046,9,3436,
3424,34,Don Mot Daeng,ดอนมดแดง,15.38171,105.02419,169.8,15.27945,104.94064,15.48788,105.11221,4,3400,
3425,34,Sirindhorn,สิรินธร,15.10947,105.44326,813.5,14.91178,105.28449,15.30359,105.62428,6,3435,
3426,34,Thung Si Udom,ทุ่งศรีอุดม,14.74007,104.91988,247.3,14.65141,104.81794,14.82921,105.00161,5,3416,
3429,34,Na Yia,นาเยีย,15.05509,105.053,263.3,14.9441,104.9724,15.18285,105.19018,3,3416,
3430,34,Na Tan,นาตาล,15.93766,105.27911,245.1,15.85515,105.13707,16.0031,105.39331,4,3417,
3431,34,Lao Suea Kok,เหล่าเสือโก้ก,15.4394,104.91032,239.2,15.34232,104.84135,15.54503,105.00719,4,3400,
3432,34,Sawang Wirawong,สว่างวีระวงศ์,15.23491,105.07017,255.6,15.16511,104.94116,15.3078,105.17147,4,3419,
3433,34,Nam Khun,น้ำขุ่น,14.57123,104.89779,286.8,14.42711,104.81646,14.67522,104.99543,4,3426,
3501,35,Mueang Yasothon,เมืองยโสธร,15.84517,104.16036,640.7,15.67516,104.00265,15.98422,104.37824,18,3500,
3502,35,Sai Mun,ทรายมูล,15.98565,104.19346,267.7,15.9017,104.09375,16.09759,104.33046,5,3517,
3503,35,Kut Chum,กุดชุม,16.05647,104.29233,573.6,15.9017,104.10692,16.22567,104.45193,9,3514,
3504,35,Kham Khuean Kaeo,คำเขื่อนแก้ว,15.65331,104.33345,519.3,15.53625,104.16827,15.76206,104.51201,13,3511|3518,
3505,35,Pa Tio,ป่าติ้ว,15.8505,104.39227,336.2,15.74574,104.26975,15.99393,104.50195,5,3515,
3506,35,Maha Chana Chai,มหาชนะชัย,15.51318,104.25755,412.8,15.40315,104.12174,15.60896,104.38592,10,3513,
3507,35,Kho Wang,ค้อวัง,15.38055,104.35729,188.7,15.28931,104.23286,15.45749,104.44694,4,3516,
3508,35,Loeng Nok Tha,เลิงนกทา,16.20101,104.5241,934.3,16.07118,104.27351,16.34659,104.825,10,3512,
3509,35,Thai Charoen,ไทยเจริญ,16.08312,104.44201,250.2,15.9765,104.32172,16.22061,104.54261,5,3512,
3601,36,Mueang Chaiyaphum,เมืองชัยภูมิ,15.90174,102.0348,1480.4,15.6203,101.75274,16.25148,102.25254,19,3600|3624,
3602,36,Ban Khwao,บ้านเขว้า,15.82711,101.83445,511.3,15.65684,101.69161,15.97478,101.97925,6,3617,
3603,36,Khon Sawan,คอนสวรรค์,15.93007,102.26962,500.5,15.77028,102.14123,16.07202,102.3852,9,3614,
3604,36,Kaset Sombun,เกษตรสมบูรณ์,16.30214,101.90229,1069.4,16.02678,101.67586,16.49468,102.05312,11,3612,
3605,36,Nong Bua Daeng,หนองบัวแดง,16.19921,101.62344,2122.0,15.95079,101.35481,16.45212,101.91991,8,3621,
3606,36,Chatturat,จัตุรัส,15.57041,101.84039,646.5,15.38925,101.73052,15.74245,101.99221,9,3613|3622,
3607,36,Bamnet Narong,บำเหน็จณรงค์,15.47023,101.64963,445.8,15.37196,101.50376,15.56698,101.80227,7,3616|3622,
3608,36,Nong Bua Rawe,หนองบัวระเหว,15.83256,101.63026,738.5,15.67211,101.45435,15.98047,101.81656,5,3625,
3609,36,Thep Sathit,เทพสถิต,15.592,101.474,968.9,15.3314,101.37003,15.88809,101.65942,5,3623,
3610,36,Phu Khiao,ภูเขียว,16.34794,102.15751,877.1,16.17277,101.96688,16.50165,102.35316,11,3611,
3611,36,Ban Thaen,บ้านแท่น,16.37465,102.35864,298.9,16.25418,102.23348,16.46107,102.45887,5,3619,
3612,36,Kaeng Khro,แก้งคร้อ,16.14123,102.22934,571.8,15.98169,102.08325,16.28722,102.41799,10,3615,
3613,36,Khon San,คอนสาร,16.54974,101.71282,1323.7,16.38072,101.44948,16.72759,102.06732,8,3618,
3614,36,Phakdi Chumphon,ภักดีชุมพล,15.96602,101.41337,586.2,15.73929,101.3267,16.18536,101.55017,4,3626,
3615,36,Noen Sa-Nga,เนินสง่า,15.56094,101.99013,277.1,15.45643,101.9119,15.68887,102.07335,4,3613,
3616,36,Sap Yai,ซับใหญ่,15.61069,101.64531,272.2,15.53734,101.5254,15.6848,101.73793,3,3613,
3701,37,Mueang Amnat Charoen,เมืองอำนาจเจริญ,15.88035,104.63616,897.2,15.73369,104.43348,16.01548,104.8215,19,3700,
3702,37,Chanuman,ชานุมาน,16.11984,104.92888,597.1,15.9996,104.76607,16.27913,105.06026,5,3721,
3703,37,Pathum Ratchawongsa,ปทุมราชวงศา,15.89672,104.89501,508.3,15.74858,104.78403,16.00863,105.00994,7,3711,
3704,37,Phana,พนา,15.66778,104.85134,271.9,15.53834,104.77638,15.78625,104.93314,4,3718,
3705,37,Senangkhanikhom,เสนางคนิคม,16.05266,104.68911,339.2,15.96537,104.53137,16.12336,104.81837,6,3729,
3706,37,Hua Taphan,หัวตะพาน,15.67645,104.52495,426.5,15.55638,104.41891,15.77926,104.63743,8,3724,
3707,37,Lue Amnat,ลืออำนาจ,15.70994,104.70614,260.2,15.60369,104.60513,15.8012,104.80755,7,3700,
3801,38,Bueng Kan,เมืองบึงกาฬ,18.31738,103.59679,881.0,18.12026,103.30824,18.44798,103.89345,12,3800,
3802,38,Phon Charoen,พรเจริญ,18.07293,103.64927,429.5,17.9405,103.53408,18.19888,103.77451,7,3815,
3803,38,So Phisai,โซ่พิสัย,18.14642,103.44886,628.5,17.9877,103.29597,18.32307,103.58464,7,3817,
3804,38,Seka,เซกา,17.98873,103.90281,886.2,17.77098,103.70894,18.21848,104.08996,9,3815,
3805,38,Pak Khat,ปากคาด,18.27577,103.33865,258.4,18.16433,103.24391,18.43414,103.43949,6,3819,
3806,38,Bueng Khong Long,บึงโขงหลง,18.028,104.07521,353.9,17.87816,103.9552,18.17036,104.18998,4,3822,
3807,38,Si Wilai,ศรีวิไล,18.1602,103.78416,329.4,18.04538,103.64761,18.27574,103.89345,5,3819,
3808,38,Bung Khla,บุ่งคล้า,18.2366,103.96672,258.5,18.16098,103.87278,18.33603,104.08405,3,3800,
3901,39,Mueang Nong Bua Lam Phu,เมืองหนองบัวลำภู,17.15854,102.39996,976.5,16.92642,102.23618,17.37582,102.59269,15,3900,
3902,39,Na Klang,นากลาง,17.33102,102.2203,629.6,17.14664,102.10505,17.49786,102.42118,9,3917|3935,
3903,39,Non Sang,โนนสัง,16.90672,102.53109,657.2,16.772,102.38506,17.04082,102.67899,10,3914,
3904,39,Si Bun Rueang,ศรีบุญเรือง,17.00297,102.20884,884.5,16.81527,102.02921,17.18196,102.40516,12,3918,
3905,39,Suwannakhuha,สุวรรณคูหา,17.54644,102.24005,598.3,17.41,102.08323,17.67684,102.39861,8,3927,
3906,39,Na Wang,นาวัง,17.33669,102.06518,328.9,17.16438,101.98379,17.45409,102.13878,5,3917,
4001,40,Mueang Khon Kaen,เมืองขอนแก่น,16.46188,102.80513,1002.0,16.21794,102.63141,16.63669,103.02077,18,4000|4026,
4002,40,Ban Fang,บ้านฝาง,16.49696,102.60915,330.3,16.34297,102.52232,16.66035,102.69703,7,4027,
4003,40,Phra Yuen,พระยืน,16.31845,102.66947,220.8,16.24425,102.52691,16.38064,102.7757,5,4032,
4004,40,Nong Ruea,หนองเรือ,16.49329,102.44443,499.3,16.35505,102.3008,16.62732,102.57633,10,4021|4024,
4005,40,Chum Phae,ชุมแพ,16.61445,102.09991,666.5,16.44824,101.94051,16.86169,102.30096,12,4013|4029,
4006,40,Si Chomphu,สีชมพู,16.7677,102.12243,521.3,16.61816,102.00426,16.88952,102.23443,10,4022,
4007,40,Nam Phong,น้ำพอง,16.70186,102.88316,719.8,16.52979,102.71857,16.86493,103.01438,12,4014|4031,
4008,40,Ubolratana,อุบลรัตน์,16.77352,102.67305,441.8,16.62356,102.55818,16.96609,102.75159,6,4025,
4009,40,Kranuan,กระนวน,16.76224,103.08664,500.7,16.6265,102.98987,16.91262,103.17951,9,4017,
4010,40,Ban Phai,บ้านไผ่,16.05011,102.76762,495.1,15.87701,102.63881,16.18705,102.90134,10,4011,
4011,40,Pueai Noi,เปือยน้อย,15.89492,102.86404,134.1,15.81693,102.78112,15.97119,102.92688,4,4034,
4012,40,Phon,พล,15.81165,102.59258,434.5,15.71246,102.45325,15.93287,102.69628,12,4012,
4013,40,Waeng Yai,แวงใหญ่,15.93217,102.4576,226.0,15.87189,102.35336,15.99484,102.57144,5,4033,
4014,40,Waeng Noi,แวงน้อย,15.80393,102.41996,309.5,15.69505,102.32756,15.90085,102.51645,6,4023,
4015,40,Nong Song Hong,หนองสองห้อง,15.76709,102.78829,523.3,15.63359,102.67906,15.90355,102.93046,12,4019,
4016,40,Phu Wiang,ภูเวียง,16.67415,102.45871,602.7,16.54617,102.2783,16.80686,102.60616,11,4015,
4017,40,Mancha Khiri,มัญจาคีรี,16.21866,102.52068,687.3,16.07924,102.34532,16.39469,102.6868,8,4016,
4018,40,Chonnabot,ชนบท,16.02744,102.55986,297.0,15.90797,102.4269,16.13666,102.6531,8,4018,
4019,40,Khao Suan Kwang,เขาสวนกวาง,16.91809,102.77861,366.2,16.78571,102.66933,17.08701,102.92899,5,4028,
4020,40,Phu Phaman,ภูผาม่าน,16.72125,101.87073,311.9,16.63027,101.75082,16.8357,101.95491,5,4035,
4021,40,Sam Sung,ซำสูง,16.56783,103.04421,222.5,16.47648,102.95982,16.63475,103.15049,5,4017,
4022,40,Khok Pho Chai,โคกโพธิ์ไชย,16.07253,102.38927,253.3,15.98589,102.27991,16.16056,102.49289,4,4016,
4023,40,Nong Na Kham,หนองนาคำ,16.81627,102.33097,176.4,16.73349,102.21309,16.89106,102.43358,3,4015,
4024,40,Ban Haet,บ้านแฮด,16.20753,102.76612,212.5,16.13708,102.68199,16.29247,102.84615,4,4011,
4025,40,Non Sila,โนนศิลา,15.96771,102.68428,184.7,15.89536,102.60311,16.06133,102.7684,5,4011,
4029,40,Wiang Kao,เวียงเก่า,16.69899,102.2644,312.2,16.58868,102.15747,16.85339,102.36068,3,4014,
4101,41,Mueang Udon Thani,เมืองอุดรธานี,17.39522,102.78947,1106.6,17.20404,102.59859,17.57184,102.96222,21,4100|4133,
4102,41,Kut Chap,กุดจับ,17.4454,102.53471,440.3,17.33833,102.3849,17.53339,102.70068,7,4125,
4103,41,Nong Wua So,หนองวัวซอ,17.19941,102.58731,653.4,16.99375,102.43773,17.37485,102.70005,8,4122|4136,
4104,41,Kumphawapi,กุมภวาปี,17.09349,102.98807,711.4,16.88381,102.79967,17.26337,103.15513,13,4111|4137,
4105,41,Non Sa-At,โนนสะอาด,16.95111,102.8998,436.0,16.83791,102.7097,17.1024,103.03591,6,4124,
4106,41,Nong Saeng,หนองหาน,17.35855,103.10389,689.1,17.22089,102.9477,17.4976,103.30139,12,4113|4132,
4107,41,Thung Fon,ทุ่งฝน,17.50361,103.21532,269.9,17.41838,103.12944,17.59165,103.32045,4,4131,
4108,41,Chai Wan,ไชยวาน,17.22198,103.28175,334.5,17.11203,103.17059,17.34294,103.44049,4,4129,
4109,41,Si That,ศรีธาตุ,17.04439,103.22929,490.2,16.92407,103.05146,17.15628,103.37282,7,4123,
4110,41,Wang Sam Mo,วังสามหมอ,17.04516,103.45569,809.5,16.80307,103.31707,17.22992,103.66212,6,4128,
4111,41,Ban Dung,บ้านดุง,17.71439,103.26572,929.7,17.54935,103.11653,17.90458,103.41454,13,4119,
4117,41,Ban Phue,บ้านผือ,17.67545,102.44561,1172.9,17.45219,102.25569,17.98062,102.73155,13,4116,
4118,41,Nam Som,น้ำโสม,17.74823,102.18532,597.8,17.63432,102.03643,17.88497,102.31893,7,4121,
4119,41,Phen,เพ็ญ,17.66443,102.92693,911.5,17.4706,102.69327,17.89821,103.11676,11,4115,
4120,41,Sang Khom,สร้างคอม,17.78798,103.05114,252.4,17.69599,102.95707,17.88574,103.12711,6,4126,
4121,41,Nong Saeng,หนองแสง,17.14842,102.78029,319.3,17.03315,102.66995,17.24451,102.87951,4,4134,
4122,41,Na Yung,นายูง,17.9336,102.12866,544.5,17.79792,102.02427,18.08617,102.27593,4,4138,
4123,41,Phibun Rak,พิบูลย์รักษ์,17.52511,103.06557,211.5,17.4549,102.95485,17.61934,103.15591,3,4113,
4124,41,Ku Kaeo,กู่แก้ว,17.16791,103.16227,141.6,17.10145,103.08394,17.23623,103.24463,4,4113,
4125,41,Prachaksinlapakhom,ประจักษ์ศิลปาคม,17.24551,102.98269,143.5,17.20328,102.90056,17.32047,103.08856,3,4111,
4201,42,Mueang Loei,เมืองเลย,17.53754,101.71632,1313.0,17.35745,101.50144,17.72962,101.91841,14,4200|4210,
4202,42,Na Duang,นาด้วง,17.54374,101.99282,573.7,17.40362,101.86767,17.68071,102.12918,4,4221,
4203,42,Chiang Khan,เชียงคาน,17.82402,101.73066,884.5,17.67754,101.52187,18.06571,101.90172,8,4211,
4204,42,Pak Chom,ปากชม,17.90132,101.95538,888.6,17.65029,101.7779,18.21351,102.10566,6,4215,
4205,42,Dan Sai,ด่านซ้าย,17.23232,101.22099,1321.7,16.89956,101.0512,17.53364,101.47503,10,4212,
4206,42,Na Haeo,นาแห้ว,17.44134,100.99419,603.9,17.27982,100.83478,17.5838,101.12371,5,4217,
4207,42,Phu Ruea,ภูเรือ,17.39626,101.39598,700.0,17.26152,101.22462,17.56236,101.53514,6,4216,
4208,42,Tha Li,ท่าลี่,17.61642,101.4337,671.0,17.48853,101.24741,17.77651,101.59195,6,4214,
4209,42,Wang Saphung,วังสะพุง,17.26791,101.71848,1055.0,17.13531,101.46971,17.44109,101.98189,10,4213,
4210,42,Phu Kradueng,ภูกระดึง,16.90064,101.84429,787.5,16.75988,101.67256,17.05015,102.06852,4,4218,
4211,42,Phu Luang,ภูหลวง,17.09687,101.62421,574.9,16.95867,101.46971,17.2076,101.7881,5,4223,
4212,42,Pha Khao,ผาขาว,17.05531,102.01223,381.8,16.95067,101.90976,17.15425,102.15172,5,4224,
4213,42,Erawan,เอราวัณ,17.28248,101.97708,336.1,17.14927,101.86471,17.41759,102.09678,4,4222,
4214,42,Nong Hin,หนองหิน,17.07794,101.82333,293.4,16.99294,101.70932,17.18085,101.92238,3,4219,
4301,43,Mueang Nong Khai,เมืองหนองคาย,17.8362,102.78897,493.1,17.68589,102.65098,18.00544,103.00973,16,4300|4310,
4302,43,Tha Bo,ท่าบ่อ,17.79876,102.56324,331.4,17.68347,102.44035,17.92051,102.67213,10,4311,
4305,43,Phon Phisai,โพนพิสัย,17.9525,103.1126,817.0,17.82369,102.87564,18.16367,103.35891,11,4312,
4307,43,Si Chiang Mai,ศรีเชียงใหม่,17.93607,102.50298,163.2,17.87163,102.38643,18.00198,102.61393,4,4313,
4308,43,Sangkhom,สังคม,18.06144,102.21366,416.6,17.92274,102.05514,18.21351,102.40265,5,4316,
4314,43,Sakhrai,สระใคร,17.66638,102.69848,196.7,17.60354,102.59671,17.76086,102.79699,3,4310,
4315,43,Fao Rai,เฝ้าไร่,18.00031,103.2965,369.6,17.85684,103.17685,18.12038,103.40515,5,4312,
4316,43,Rattanawapi,รัตนวาปี,18.19274,103.23959,291.8,18.11077,103.13821,18.30525,103.36639,5,4312,
4317,43,Pho Tak,โพธิ์ตาก,17.89499,102.42456,115.0,17.81993,102.35596,17.97384,102.50155,3,4313,
4401,44,Mueang Maha Sarakham,เมืองมหาสารคาม,16.13117,103.31332,544.4,15.97604,103.11958,16.23899,103.50228,14,4400,
4402,44,Kae Dam,แกดำ,16.05309,103.39382,181.2,15.98167,103.32899,16.11847,103.46333,5,4419,
4403,44,Kosum Phisai,โกสุมพิสัย,16.24374,102.99919,807.5,16.10434,102.84386,16.4367,103.17321,17,4414,
4404,44,Kantharawichai,กันทรวิชัย,16.27967,103.2736,410.8,16.19407,103.15083,16.36343,103.4149,10,4415,
4405,44,Chiang Yuen,เชียงยืน,16.41896,103.07715,324.6,16.31738,102.9495,16.51573,103.17542,8,4416,
4406,44,Borabue,บรบือ,15.99534,103.12468,684.8,15.84145,102.9421,16.17092,103.26502,15,4413,
4407,44,Na Chueak,นาเชือก,15.80604,103.03893,465.1,15.70117,102.90117,15.91078,103.17948,10,4417,
4408,44,Phayakkhaphum Phisai,พยัคฆภูมิพิสัย,15.52612,103.24492,599.7,15.40896,103.05281,15.65533,103.4174,14,4411,
4409,44,Wapi Pathum,วาปีปทุม,15.86878,103.34069,671.2,15.71249,103.14948,16.00882,103.48819,15,4412,
4410,44,Na Dun,นาดูน,15.72785,103.23477,268.3,15.64962,103.12355,15.80115,103.3446,9,4418,
4411,44,Yang Sisurat,ยางสีสุราช,15.65026,103.09527,202.2,15.59275,103.008,15.70412,103.2144,7,4421,
4412,44,Kut Rang,กุดรัง,16.04092,102.95362,340.9,15.90907,102.84786,16.14706,103.07853,5,4413,
